activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,version_id,ncfile,file_size,url,data_node,ds_dir,node_order,start,stop,version,member
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191801-191812.nc,2134309.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191801-191812.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,191801,191812,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192001-192012.nc,2129453.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192001-192012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,192001,192012,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_200901-200912.nc,2110521.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_200901-200912.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,200901,200912,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191401-191412.nc,2142817.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191401-191412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,191401,191412,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191301-191312.nc,2146536.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191301-191312.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,191301,191312,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192101-192112.nc,2122643.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192101-192112.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,192101,192112,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191901-191912.nc,2127017.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191901-191912.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,191901,191912,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192201-192212.nc,2122964.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192201-192212.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,192201,192212,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192301-192312.nc,2128648.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192301-192312.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,192301,192312,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192401-192412.nc,2118025.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192401-192412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,192401,192412,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192501-192512.nc,2129873.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192501-192512.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,192501,192512,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_196201-196212.nc,2113256.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_196201-196212.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,196201,196212,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190701-190712.nc,2126977.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190701-190712.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,190701,190712,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190601-190612.nc,2145645.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190601-190612.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,190601,190612,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190501-190512.nc,2151660.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190501-190512.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,190501,190512,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_194601-194612.nc,2118182.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_194601-194612.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,194601,194612,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_197301-197312.nc,2121624.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_197301-197312.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,197301,197312,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_200001-200012.nc,2096052.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_200001-200012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,200001,200012,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_200401-200412.nc,2077538.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_200401-200412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,200401,200412,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191001-191012.nc,2110411.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191001-191012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,191001,191012,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_187401-187412.nc,2156602.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_187401-187412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,187401,187412,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_189701-189712.nc,2118728.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_189701-189712.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,189701,189712,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_189801-189812.nc,2114373.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_189801-189812.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,189801,189812,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_189901-189912.nc,2137050.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_189901-189912.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,189901,189912,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191201-191212.nc,2131507.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191201-191212.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,191201,191212,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190001-190012.nc,2140140.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190001-190012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,190001,190012,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190101-190112.nc,2149926.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190101-190112.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,190101,190112,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190201-190212.nc,2152585.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190201-190212.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,190201,190212,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192601-192612.nc,2135743.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192601-192612.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,192601,192612,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190301-190312.nc,2157071.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190301-190312.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,190301,190312,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190401-190412.nc,2167783.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_190401-190412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,190401,190412,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191101-191112.nc,2122092.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_191101-191112.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,191101,191112,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192701-192712.nc,2146650.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_192701-192712.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,192701,192712,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_201301-201312.nc,2101045.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_201301-201312.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,201301,201312,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_201001-201012.nc,2093969.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_201001-201012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,201001,201012,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_200601-200612.nc,2091836.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_200601-200612.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,200601,200612,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_188001-188012.nc,2150104.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_188001-188012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,188001,188012,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_189101-189112.nc,2177422.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_189101-189112.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,189101,189112,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_197101-197112.nc,2121166.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_197101-197112.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,197101,197112,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_186001-186012.nc,2165111.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_186001-186012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,186001,186012,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_189601-189612.nc,2129880.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_189601-189612.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,189601,189612,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_188901-188912.nc,2155853.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_188901-188912.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,188901,188912,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_186101-186112.nc,2169778.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_186101-186112.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,186101,186112,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_189001-189012.nc,2166058.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_189001-189012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,189001,189012,20210528,24
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,SImon,siconc,gn,v20210528,siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_188401-188412.nc,2144509.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn/v20210528/siconc_SImon_EC-Earth3_historical_r24i1p1f1_gn_188401-188412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/SImon/siconc/gn,0.0,188401,188412,20210528,24
